phi_ext,I_theory,I_noisy,errors
-0.0001591182364729459,5.773641326773419e-05,5.761112213010617e-05,2e-07
-0.00015871743486973948,5.7859179722358255e-05,5.7671864734329285e-05,2e-07
-0.00015831663326653308,5.7984404222439286e-05,5.8182059334961043e-05,2e-07
-0.00015791583166332665,5.811126595915243e-05,5.781957614002962e-05,2e-07
-0.00015751503006012024,5.823895792023694e-05,5.828578438445421e-05,2e-07
-0.00015711422845691384,5.8366679843337336e-05,5.814682332753828e-05,2e-07
-0.0001567134268537074,5.849363170664529e-05,5.8115015078684756e-05,2e-07
-0.000156312625250501,5.8619007238704464e-05,5.8687779339681374e-05,2e-07
-0.00015591182364729458,5.874198693067087e-05,5.8828307747735674e-05,2e-07
-0.00015551102204408818,5.8861729997685684e-05,5.89299126124201e-05,2e-07
-0.00015511022044088177,5.8977364659284e-05,5.894531374107963e-05,2e-07
-0.00015470941883767537,5.90879759881249e-05,5.9029393230162056e-05,2e-07
-0.00015430861723446894,5.9192590407756225e-05,5.916103636258493e-05,2e-07
-0.00015390781563126254,5.929015570270512e-05,5.932660633071088e-05,2e-07
-0.0001535070140280561,5.937951514742623e-05,5.938247691463316e-05,2e-07
-0.0001531062124248497,5.94593741003958e-05,5.934311845944485e-05,2e-07
-0.0001527054108216433,5.95282572399797e-05,5.958315225728181e-05,2e-07
-0.00015230460921843687,5.958445475497579e-05,5.9640076732037646e-05,2e-07
-0.00015190380761523047,5.962595669947881e-05,5.9610042637936286e-05,2e-07
-0.00015150300601202404,5.9650377278732174e-05,5.958831036902165e-05,2e-07
-0.00015110220440881764,5.965487671328716e-05,5.97253962635852e-05,2e-07
-0.00015070140280561123,5.96361003252346e-05,5.944389448867664e-05,2e-07
-0.00015030060120240483,5.959017654109866e-05,5.978362134854401e-05,2e-07
-0.0001498997995991984,5.9512851080481435e-05,5.949067064031152e-05,2e-07
-0.000149498997995992,5.939988045701237e-05,5.967956166799305e-05,2e-07
-0.00014909819639278557,5.924783903368754e-05,5.943587042319007e-05,2e-07
-0.00014869739478957916,5.9055441771564056e-05,5.892414371217469e-05,2e-07
-0.00014829659318637276,5.882524136162078e-05,5.90093929685283e-05,2e-07
-0.00014789579158316633,5.856508527034621e-05,5.846604605508063e-05,2e-07
-0.00014749498997995993,5.8288287059930766e-05,5.8240336462633916e-05,2e-07
-0.0001470941883767535,5.80117076339043e-05,5.819278362114249e-05,2e-07
-0.0001466933867735471,5.775215883856852e-05,5.757262846401427e-05,2e-07
-0.0001462925851703407,5.752283178965533e-05,5.745369294005705e-05,2e-07
-0.0001458917835671343,5.7331431851705557e-05,5.730542391425755e-05,2e-07
-0.00014549098196392786,5.718039507516168e-05,5.736211030349227e-05,2e-07
-0.00014509018036072146,5.7068362983513645e-05,5.66369212116655e-05,2e-07
-0.00014468937875751503,5.699187553653696e-05,5.684893091239762e-05,2e-07
-0.00014428857715430862,5.694668117585639e-05,5.694262345550563e-05,2e-07
-0.00014388777555110222,5.6928531781271356e-05,5.6937594271145e-05,2e-07
-0.0001434869739478958,5.6933567846951906e-05,5.656604662560118e-05,2e-07
-0.0001430861723446894,5.695844796042465e-05,5.6881982428869816e-05,2e-07
-0.00014268537074148296,5.700034456814614e-05,5.706982915734374e-05,2e-07
-0.00014228456913827655,5.7056882240804775e-05,5.702976782359581e-05,2e-07
-0.00014188376753507015,5.712605942561576e-05,5.705987945767143e-05,2e-07
-0.00014148296593186375,5.7206172924896666e-05,5.7364287225058836e-05,2e-07
-0.00014108216432865732,5.729575254098086e-05,5.708396593742812e-05,2e-07
-0.00014068136272545092,5.7393507558678095e-05,5.753660455314539e-05,2e-07
-0.00014028056112224449,5.7498284237273316e-05,5.75802254008366e-05,2e-07
-0.00013987975951903808,5.760903261488627e-05,5.76414683785665e-05,2e-07
-0.00013947895791583168,5.772478080359398e-05,5.723099307033757e-05,2e-07
-0.00013907815631262525,5.784461512756942e-05,5.790920856862286e-05,2e-07
-0.00013867735470941885,5.7967664717477055e-05,5.8095891995869846e-05,2e-07
-0.00013827655310621242,5.8093089430392434e-05,5.798969985426326e-05,2e-07
-0.00013787575150300601,5.822007018078641e-05,5.8549264690254284e-05,2e-07
-0.0001374749498997996,5.834780093544532e-05,5.831748993123973e-05,2e-07
-0.0001370741482965932,5.8475481744676816e-05,5.852643875143936e-05,2e-07
-0.00013667334669338678,5.860231225786614e-05,5.8310180935925594e-05,2e-07
-0.00013627254509018035,5.872748520708283e-05,5.891694559004304e-05,2e-07
-0.00013587174348697395,5.885017934009395e-05,5.906842614167523e-05,2e-07
-0.00013547094188376754,5.89695512436241e-05,5.8978948629978894e-05,2e-07
-0.00013507014028056114,5.908472541677479e-05,5.928636841553764e-05,2e-07
-0.0001346693386773547,5.919478182923597e-05,5.881157015394287e-05,2e-07
-0.0001342685370741483,5.929874002542644e-05,5.931602793943739e-05,2e-07
-0.00013386773547094188,5.939553861362875e-05,5.9530700892481085e-05,2e-07
-0.00013346693386773547,5.94840087198331e-05,5.9691550618614e-05,2e-07
-0.00013306613226452907,5.9562839729217886e-05,5.958249783138365e-05,2e-07
-0.00013266533066132267,5.963053548663593e-05,5.9373984670078184e-05,2e-07
-0.00013226452905811624,5.968535931397503e-05,5.991576583836153e-05,2e-07
-0.0001318637274549098,5.972526721479472e-05,5.9635894702140656e-05,2e-07
-0.0001314629258517034,5.974783143528248e-05,5.973610076945861e-05,2e-07
-0.000131062124248497,5.97501628959497e-05,5.975759711396267e-05,2e-07
-0.0001306613226452906,5.972885381924048e-05,5.973763312694942e-05,2e-07
-0.00013026052104208417,5.9679985164677425e-05,5.994338366586943e-05,2e-07
-0.00012985971943887774,5.95992804377986e-05,5.944763969480564e-05,2e-07
-0.00012945891783567134,5.9482533495342606e-05,6.002672555857329e-05,2e-07
-0.00012905811623246493,5.93264647179862e-05,5.960364689870829e-05,2e-07
-0.00012865731462925853,5.913009377129996e-05,5.8831856183193577e-05,2e-07
-0.00012825651302605213,5.8896449494769984e-05,5.854686276246206e-05,2e-07
-0.0001278557114228457,5.863394903967608e-05,5.8571462649480906e-05,2e-07
-0.00012745490981963927,5.835638320565562e-05,5.827302881970144e-05,2e-07
-0.00012705410821643286,5.808078549333674e-05,5.835353389656587e-05,2e-07
-0.00012665330661322646,5.7823748390279156e-05,5.777185511615964e-05,2e-07
-0.00012625250501002006,5.759796175323412e-05,5.751922206497837e-05,2e-07
-0.00012585170340681363,5.7410564691371314e-05,5.7080723977881553e-05,2e-07
-0.0001254509018036072,5.726353659904811e-05,5.727285903256847e-05,2e-07
-0.0001250501002004008,5.715523610225369e-05,5.696901283903457e-05,2e-07
-0.0001246492985971944,5.708207370023039e-05,5.721024575546422e-05,2e-07
-0.000124248496993988,5.7039770370608993e-05,5.6721222124086236e-05,2e-07
-0.00012384769539078156,5.702410490535918e-05,5.719929423675218e-05,2e-07
-0.00012344689378757516,5.703126678648251e-05,5.7092663391089994e-05,2e-07
-0.00012304609218436873,5.7057967585068016e-05,5.72292527130272e-05,2e-07
-0.00012264529058116232,5.710142824046303e-05,5.732112333209007e-05,2e-07
-0.00012224448897795592,5.715931428636542e-05,5.689045509810396e-05,2e-07
-0.0001218436873747495,5.7229657268339266e-05,5.728406654760103e-05,2e-07
-0.00012144288577154309,5.73107800355175e-05,5.727798162088753e-05,2e-07
-0.00012104208416833667,5.7401232553993554e-05,5.691886233475041e-05,2e-07
-0.00012064128256513027,5.749973955076064e-05,5.750209499527419e-05,2e-07
-0.00012024048096192385,5.760515901922011e-05,5.726422168949072e-05,2e-07
-0.00011983967935871744,5.77164498530967e-05,5.753981608295982e-05,2e-07
-0.00011943887775551102,5.783264679595089e-05,5.79242515074786e-05,2e-07
-0.00011903807615230462,5.795284108291217e-05,5.772448438750731e-05,2e-07
-0.0001186372745490982,5.807616541456949e-05,5.8135443238570214e-05,2e-07
-0.00011823647294589178,5.820178215600001e-05,5.7937411780391473e-05,2e-07
-0.00011783567134268537,5.832887386543298e-05,5.833974937307812e-05,2e-07
-0.00011743486973947896,5.845663541946259e-05,5.8591430667748874e-05,2e-07
-0.00011703406813627255,5.858426711663835e-05,5.855580498700299e-05,2e-07
-0.00011663326653306613,5.8710968212799396e-05,5.856273258733585e-05,2e-07
-0.00011623246492985973,5.88359303733285e-05,5.8865912152171496e-05,2e-07
-0.00011583166332665331,5.895833052135789e-05,5.919430931707792e-05,2e-07
-0.0001154308617234469,5.9077322516556305e-05,5.8799658153186116e-05,2e-07
-0.00011503006012024048,5.919202701394329e-05,5.920917208625912e-05,2e-07
-0.00011462925851703408,5.930151872223473e-05,5.941304117955507e-05,2e-07
-0.00011422845691382766,5.940481010278299e-05,5.971991791688564e-05,2e-07
-0.00011382765531062124,5.950083032355601e-05,5.9404322377565116e-05,2e-07
-0.00011342685370741483,5.958839802103632e-05,5.939961287893224e-05,2e-07
-0.00011302605210420842,5.9666186170547167e-05,5.975082549663385e-05,2e-07
-0.00011262525050100201,5.973267723430421e-05,5.976335132137263e-05,2e-07
-0.00011222444889779559,5.97861069979087e-05,5.982026254901354e-05,2e-07
-0.00011182364729458918,5.982439664365616e-05,5.945285362091837e-05,2e-07
-0.00011142284569138277,5.98450756665515e-05,5.945270736329206e-05,2e-07
-0.00011102204408817636,5.9845205078142944e-05,5.984287207109182e-05,2e-07
-0.00011062124248496994,5.9821324009671356e-05,5.975719159739615e-05,2e-07
-0.00011022044088176354,5.976946738519371e-05,5.961632255373601e-05,2e-07
-0.00010981963927855712,5.968534063766753e-05,5.9856420145509174e-05,2e-07
-0.0001094188376753507,5.956478343282436e-05,5.97761815061005e-05,2e-07
-0.00010901803607214429,5.940467601414482e-05,5.951475202818255e-05,2e-07
-0.00010861723446893788,5.920436040286406e-05,5.9373296896444965e-05,2e-07
-0.00010821643286573147,5.896735634214271e-05,5.913994581214903e-05,2e-07
-0.00010781563126252505,5.8702651250355694e-05,5.866979242980905e-05,2e-07
-0.00010741482965931863,5.8424491392946036e-05,5.840406593828288e-05,2e-07
-0.00010701402805611223,5.81500443757249e-05,5.8103126482589534e-05,2e-07
-0.00010661322645290582,5.789564723986562e-05,5.8087311862799814e-05,2e-07
-0.0001062124248496994,5.767347196324167e-05,5.759975252661089e-05,2e-07
-0.00010581162324649298,5.7490096180025987e-05,5.766535558839427e-05,2e-07
-0.00010541082164328658,5.734705892013868e-05,5.7365619831999065e-05,2e-07
-0.00010501002004008016,5.724245307920533e-05,5.74643464366493e-05,2e-07
-0.00010460921843687375,5.7172572331339474e-05,5.7194002362861414e-05,2e-07
-0.00010420841683366733,5.713311754743656e-05,5.687126925140506e-05,2e-07
-0.00010380761523046093,5.711989782735301e-05,5.716561663971291e-05,2e-07
-0.00010340681362725451,5.7129152657776836e-05,5.707797406140424e-05,2e-07
-0.0001030060120240481,5.715764640825786e-05,5.7163244817190366e-05,2e-07
-0.00010260521042084169,5.720264783326829e-05,5.6929870259301556e-05,2e-07
-0.00010220440881763527,5.726186263013765e-05,5.739419758106104e-05,2e-07
-0.00010180360721442886,5.7333354690812557e-05,5.7229283336849246e-05,2e-07
-0.00010140280561122244,5.741547226861196e-05,5.732027310148148e-05,2e-07
-0.00010100200400801604,5.7506784970782414e-05,5.710867545908325e-05,2e-07
-0.00010060120240480962,5.760603255305202e-05,5.751814606494109e-05,2e-07
-0.0001002004008016032,5.771208442080053e-05,5.793159897502544e-05,2e-07
-9.979959919839679e-05,5.782390807419764e-05,5.8067642443795765e-05,2e-07
-9.939879759519039e-05,5.7940544695826296e-05,5.8233476399121306e-05,2e-07
-9.899799599198397e-05,5.806109028241775e-05,5.79232069331686e-05,2e-07
-9.859719438877755e-05,5.818468098720935e-05,5.8325136186137604e-05,2e-07
-9.819639278557114e-05,5.831048158916694e-05,5.849141662673001e-05,2e-07
-9.779559118236473e-05,5.843767621203464e-05,5.824899929845733e-05,2e-07
-9.739478957915832e-05,5.8565460573698875e-05,5.879438881758896e-05,2e-07
-9.69939879759519e-05,5.86930351567227e-05,5.850634544508474e-05,2e-07
-9.65931863727455e-05,5.8819598758347727e-05,5.886229937105131e-05,2e-07
-9.619238476953908e-05,5.894434190621453e-05,5.9045089935198857e-05,2e-07
-9.579158316633267e-05,5.9066439616140596e-05,5.874367669972134e-05,2e-07
-9.539078156312625e-05,5.918504291996585e-05,5.929774590340981e-05,2e-07
-9.498997995991985e-05,5.929926850199488e-05,5.9530016219461044e-05,2e-07
-9.458917835671343e-05,5.94081856479343e-05,5.914150083240638e-05,2e-07
-9.418837675350701e-05,5.951079952680289e-05,5.993974313931359e-05,2e-07
-9.37875751503006e-05,5.960602959528682e-05,5.941880158528581e-05,2e-07
-9.33867735470942e-05,5.969268165061112e-05,5.9564581540131217e-05,2e-07
-9.298597194388778e-05,5.9769411811123996e-05,5.962238101983635e-05,2e-07
-9.258517034068136e-05,5.983468059533854e-05,5.971564851574375e-05,2e-07
-9.218436873747494e-05,5.988669557154602e-05,5.970412749884053e-05,2e-07
-9.178356713426854e-05,5.9923342322871644e-05,5.9774479154648596e-05,2e-07
-9.138276553106213e-05,5.9942106807309284e-05,6.0059227599616876e-05,2e-07
-9.098196392785571e-05,5.993999955577975e-05,6.0171514673293164e-05,2e-07
-9.05811623246493e-05,5.991350671539413e-05,5.987336393394729e-05,2e-07
-9.018036072144289e-05,5.985861881126153e-05,5.954696982014449e-05,2e-07
-8.977955911823647e-05,5.977102770388069e-05,5.997786656231212e-05,2e-07
-8.937875751503006e-05,5.9646627847345705e-05,5.983624943390377e-05,2e-07
-8.897795591182365e-05,5.9482473711755116e-05,5.940155192992942e-05,2e-07
-8.857715430861724e-05,5.927824743588436e-05,5.948241907951824e-05,2e-07
-8.817635270541082e-05,5.90379735470038e-05,5.9161116211153424e-05,2e-07
-8.77755511022044e-05,5.877120829081111e-05,5.882595984171419e-05,2e-07
-8.7374749498998e-05,5.8492629415471215e-05,5.8720537374617806e-05,2e-07
-8.697394789579159e-05,5.821949940108657e-05,5.802222149873091e-05,2e-07
-8.657314629258517e-05,5.796786512912831e-05,5.777009074619987e-05,2e-07
-8.617234468937875e-05,5.7749366404967563e-05,5.788653092924207e-05,2e-07
-8.577154308617235e-05,5.757002586022564e-05,5.7367317440272244e-05,2e-07
-8.537074148296593e-05,5.743095895141558e-05,5.7162477827524665e-05,2e-07
-8.496993987975952e-05,5.7330009705634464e-05,5.719693605810855e-05,2e-07
-8.45691382765531e-05,5.726336705908447e-05,5.734711270197811e-05,2e-07
-8.41683366733467e-05,5.722671866363366e-05,5.715405434804457e-05,2e-07
-8.376753507014028e-05,5.7215907017970496e-05,5.722228883559104e-05,2e-07
-8.336673346693386e-05,5.722722246550541e-05,5.742690366368244e-05,2e-07
-8.296593186372746e-05,5.725748191473786e-05,5.710633060155611e-05,2e-07
-8.256513026052104e-05,5.7304001232926154e-05,5.727294066755179e-05,2e-07
-8.216432865731463e-05,5.7364525481153045e-05,5.729722979507063e-05,2e-07
-8.176352705410821e-05,5.743715015510312e-05,5.7392976333661896e-05,2e-07
-8.136272545090181e-05,5.752024828169778e-05,5.7570831952739196e-05,2e-07
-8.096192384769539e-05,5.761240859832779e-05,5.7347770193349004e-05,2e-07
-8.056112224448898e-05,5.7712385485985864e-05,5.826888438937e-05,2e-07
-8.016032064128256e-05,5.781905944798917e-05,5.8067659121591e-05,2e-07
-7.975951903807616e-05,5.7931406348152634e-05,5.804324761077487e-05,2e-07
-7.935871743486974e-05,5.8048473620497094e-05,5.806089094460561e-05,2e-07
-7.895791583166332e-05,5.816936187766865e-05,5.8333977211054296e-05,2e-07
-7.855711422845691e-05,5.829321061096373e-05,5.8499439144327514e-05,2e-07
-7.81563126252505e-05,5.8419186921014024e-05,5.850227999083872e-05,2e-07
-7.775551102204409e-05,5.8546476420070425e-05,5.832903242585075e-05,2e-07
-7.735470941883769e-05,5.8674275599459996e-05,5.846359530888679e-05,2e-07
-7.695390781563126e-05,5.8801785061679546e-05,5.848812247910345e-05,2e-07
-7.655310621242485e-05,5.8928203079958654e-05,5.911411332086485e-05,2e-07
-7.615230460921845e-05,5.905271897223864e-05,5.894283954298386e-05,2e-07
-7.575150300601202e-05,5.917450576284323e-05,5.911611501390972e-05,2e-07
-7.535070140280562e-05,5.9292711552798474e-05,5.9040351196442564e-05,2e-07
-7.494989979959919e-05,5.940644892598768e-05,5.937700629108223e-05,2e-07
-7.454909819639278e-05,5.951478157891986e-05,5.927382230827986e-05,2e-07
-7.414829659318638e-05,5.961670717354082e-05,5.988737674347003e-05,2e-07
-7.374749498997995e-05,5.971113517721684e-05,5.96635658272535e-05,2e-07
-7.334669338677355e-05,5.979685818926994e-05,5.96754635432715e-05,2e-07
-7.294589178356714e-05,5.987251501322298e-05,5.973390776849091e-05,2e-07
-7.254509018036071e-05,5.993654365080267e-05,5.959512396080669e-05,2e-07
-7.214428857715431e-05,5.998712276052022e-05,5.962671904662096e-05,2e-07
-7.174348697394788e-05,6.002210154208331e-05,6.005725433590828e-05,2e-07
-7.134268537074148e-05,6.003892163907666e-05,6.005338228855135e-05,2e-07
-7.094188376753508e-05,6.0034542571907455e-05,6.008913267885505e-05,2e-07
-7.054108216432865e-05,6.000539771766142e-05,6.004457948002966e-05,2e-07
-7.014028056112224e-05,5.9947435057450766e-05,5.976533891773407e-05,2e-07
-6.973947895791584e-05,5.98563377549861e-05,5.989786691102268e-05,2e-07
-6.933867735470941e-05,5.972806455649371e-05,5.997176746813985e-05,2e-07
-6.893787575150301e-05,5.9559859023751244e-05,5.9806763911995255e-05,2e-07
-6.85370741482966e-05,5.93517612125644e-05,5.949914150930743e-05,2e-07
-6.813627254509017e-05,5.910831331823199e-05,5.920328823115746e-05,2e-07
-6.773547094188377e-05,5.8839636869107e-05,5.8691164650277046e-05,2e-07
-6.733466933867734e-05,5.856081497564943e-05,5.846970506752459e-05,2e-07
-6.693386773547094e-05,5.8289165236382855e-05,5.8316477743880076e-05,2e-07
-6.653306613226454e-05,5.80404112044007e-05,5.802226304435012e-05,2e-07
-6.61322645290581e-05,5.7825648543050484e-05,5.753133611538363e-05,2e-07
-6.57314629258517e-05,5.765035293077572e-05,5.767566020472523e-05,2e-07
-6.53306613226453e-05,5.75152334345099e-05,5.756973786181325e-05,2e-07
-6.492985971943887e-05,5.74179017223479e-05,5.745169105536085e-05,2e-07
-6.452905811623247e-05,5.735445352976822e-05,5.762308475744522e-05,2e-07
-6.412825651302606e-05,5.7320569723151136e-05,5.729447733574077e-05,2e-07
-6.372745490981963e-05,5.731212900217949e-05,5.7582287450029415e-05,2e-07
-6.332665330661323e-05,5.732547326545946e-05,5.732925655133088e-05,2e-07
-6.29258517034068e-05,5.735747163307957e-05,5.7531447866456515e-05,2e-07
-6.25250501002004e-05,5.7405486361512184e-05,5.731010263863683e-05,2e-07
-6.2124248496994e-05,5.746730107668703e-05,5.737580051199613e-05,2e-07
-6.172344689378757e-05,5.754104214521388e-05,5.733260813128367e-05,2e-07
-6.132264529058116e-05,5.762510674912937e-05,5.768980647998566e-05,2e-07
-6.092184368737476e-05,5.7718102256428536e-05,5.766261781379386e-05,2e-07
-6.052104208416833e-05,5.781879727968693e-05,5.77207861951582e-05,2e-07
-6.0120240480961926e-05,5.7926083114036975e-05,5.806924427061275e-05,2e-07
-5.9719438877755496e-05,5.8038943750337904e-05,5.781632870000472e-05,2e-07
-5.9318637274549094e-05,5.815643269120656e-05,5.7650223832028974e-05,2e-07
-5.891783567134269e-05,5.827765502307455e-05,5.8152405896175776e-05,2e-07
-5.851703406813626e-05,5.840175346330791e-05,5.8031563596862194e-05,2e-07
-5.811623246492986e-05,5.852789734380512e-05,5.8487869580217516e-05,2e-07
-5.7715430861723455e-05,5.865527368948967e-05,5.8711870917418005e-05,2e-07
-5.7314629258517025e-05,5.878307969788681e-05,5.834863424229148e-05,2e-07
-5.691382765531062e-05,5.891051602744373e-05,5.901294067833778e-05,2e-07
