Phi_ext,I_theory,I_noisy,errors
-0.0001498997995991984,5.9512851080481435e-05,5.96542385184876e-05,2e-07
-0.000149498997995992,5.939988045701237e-05,5.966412056534222e-05,2e-07
-0.00014909819639278557,5.924783903368754e-05,5.950573472952929e-05,2e-07
-0.00014869739478957916,5.9055441771564056e-05,5.8885808251842465e-05,2e-07
-0.00014829659318637276,5.882524136162078e-05,5.885343952781176e-05,2e-07
-0.00014789579158316633,5.856508527034621e-05,5.853150601806037e-05,2e-07
-0.00014749498997995993,5.8288287059930766e-05,5.8319955589687324e-05,2e-07
-0.0001470941883767535,5.80117076339043e-05,5.801280320408601e-05,2e-07
-0.0001466933867735471,5.775215883856852e-05,5.7694552302448276e-05,2e-07
-0.0001462925851703407,5.752283178965533e-05,5.7661248718368616e-05,2e-07
-0.0001458917835671343,5.7331431851705557e-05,5.75171672680689e-05,2e-07
-0.00014549098196392786,5.718039507516168e-05,5.718502848990448e-05,2e-07
-0.00014509018036072146,5.7068362983513645e-05,5.673850003622054e-05,2e-07
-0.00014468937875751503,5.699187553653696e-05,5.671145392697219e-05,2e-07
-0.00014428857715430862,5.694668117585639e-05,5.683791039802031e-05,2e-07
-0.00014388777555110222,5.6928531781271356e-05,5.684529822776427e-05,2e-07
-0.0001434869739478958,5.6933567846951906e-05,5.6730234105883287e-05,2e-07
-0.0001430861723446894,5.695844796042465e-05,5.708380593954761e-05,2e-07
-0.00014268537074148296,5.700034456814614e-05,5.713370161482987e-05,2e-07
-0.00014228456913827655,5.7056882240804775e-05,5.706708909118639e-05,2e-07
-0.00014188376753507015,5.712605942561576e-05,5.720890956315699e-05,2e-07
-0.00014148296593186375,5.7206172924896666e-05,5.72742741207322e-05,2e-07
-0.00014108216432865732,5.729575254098086e-05,5.728540211843023e-05,2e-07
-0.00014068136272545092,5.7393507558678095e-05,5.742242193866634e-05,2e-07
-0.00014028056112224449,5.7498284237273316e-05,5.7302229255860086e-05,2e-07
-0.00013987975951903808,5.760903261488627e-05,5.778599463245891e-05,2e-07
-0.00013947895791583168,5.772478080359398e-05,5.781028631963102e-05,2e-07
-0.00013907815631262525,5.784461512756942e-05,5.8133376245004066e-05,2e-07
-0.00013867735470941885,5.7967664717477055e-05,5.8051642837756114e-05,2e-07
-0.00013827655310621242,5.8093089430392434e-05,5.788760403409402e-05,2e-07
-0.00013787575150300601,5.822007018078641e-05,5.789137627043026e-05,2e-07
-0.0001374749498997996,5.834780093544532e-05,5.869335601924576e-05,2e-07
-0.0001370741482965932,5.8475481744676816e-05,5.8719574015009405e-05,2e-07
-0.00013667334669338678,5.860231225786614e-05,5.8738399307388545e-05,2e-07
-0.00013627254509018035,5.872748520708283e-05,5.8467425993357296e-05,2e-07
-0.00013587174348697395,5.885017934009395e-05,5.864462042150532e-05,2e-07
-0.00013547094188376754,5.89695512436241e-05,5.918788895997075e-05,2e-07
-0.00013507014028056114,5.908472541677479e-05,5.885049689729556e-05,2e-07
-0.0001346693386773547,5.919478182923597e-05,5.9199014080853725e-05,2e-07
-0.0001342685370741483,5.929874002542644e-05,5.908117408458107e-05,2e-07
-0.00013386773547094188,5.939553861362875e-05,5.924337191508006e-05,2e-07
-0.00013346693386773547,5.94840087198331e-05,5.978703296934113e-05,2e-07
-0.00013306613226452907,5.9562839729217886e-05,5.9744144413155184e-05,2e-07
-0.00013266533066132267,5.963053548663593e-05,5.9385723028370954e-05,2e-07
-0.00013226452905811624,5.968535931397503e-05,5.9579878782811995e-05,2e-07
-0.0001318637274549098,5.972526721479472e-05,5.989436693094942e-05,2e-07
-0.0001314629258517034,5.974783143528248e-05,5.9666059733471954e-05,2e-07
-0.000131062124248497,5.97501628959497e-05,5.979380586371305e-05,2e-07
-0.0001306613226452906,5.972885381924048e-05,6.009876694221334e-05,2e-07
-0.00013026052104208417,5.9679985164677425e-05,5.947520796930229e-05,2e-07
-0.00012985971943887774,5.95992804377986e-05,5.9702124858987155e-05,2e-07
-0.00012945891783567134,5.9482533495342606e-05,5.9659837671304526e-05,2e-07
-0.00012905811623246493,5.93264647179862e-05,5.9255832328361114e-05,2e-07
-0.00012865731462925853,5.913009377129996e-05,5.87362564768855e-05,2e-07
-0.00012825651302605213,5.8896449494769984e-05,5.864297125692548e-05,2e-07
-0.0001278557114228457,5.863394903967608e-05,5.892390660510769e-05,2e-07
-0.00012745490981963927,5.835638320565562e-05,5.830216578212527e-05,2e-07
-0.00012705410821643286,5.808078549333674e-05,5.802272292618826e-05,2e-07
-0.00012665330661322646,5.7823748390279156e-05,5.767772500607054e-05,2e-07
-0.00012625250501002006,5.759796175323412e-05,5.755009157309898e-05,2e-07
-0.00012585170340681363,5.7410564691371314e-05,5.7207535940273236e-05,2e-07
-0.0001254509018036072,5.726353659904811e-05,5.725904379409156e-05,2e-07
-0.0001250501002004008,5.715523610225369e-05,5.7445463593930324e-05,2e-07
-0.0001246492985971944,5.708207370023039e-05,5.69836375206816e-05,2e-07
-0.000124248496993988,5.7039770370608993e-05,5.689456738870371e-05,2e-07
-0.00012384769539078156,5.702410490535918e-05,5.7264804551589446e-05,2e-07
-0.00012344689378757516,5.703126678648251e-05,5.7206219952562485e-05,2e-07
-0.00012304609218436873,5.7057967585068016e-05,5.6878083885295486e-05,2e-07
-0.00012264529058116232,5.710142824046303e-05,5.7143033173721675e-05,2e-07
-0.00012224448897795592,5.715931428636542e-05,5.72872123695123e-05,2e-07
-0.0001218436873747495,5.7229657268339266e-05,5.785049070768552e-05,2e-07
-0.00012144288577154309,5.73107800355175e-05,5.718696440287972e-05,2e-07
-0.00012104208416833667,5.7401232553993554e-05,5.7416762923152774e-05,2e-07
-0.00012064128256513027,5.749973955076064e-05,5.735697202830464e-05,2e-07
-0.00012024048096192385,5.760515901922011e-05,5.76929698787657e-05,2e-07
-0.00011983967935871744,5.77164498530967e-05,5.784708551167611e-05,2e-07
-0.00011943887775551102,5.783264679595089e-05,5.792765309072382e-05,2e-07
-0.00011903807615230462,5.795284108291217e-05,5.8088645644388014e-05,2e-07
-0.0001186372745490982,5.807616541456949e-05,5.839990310422629e-05,2e-07
-0.00011823647294589178,5.820178215600001e-05,5.8521163081667044e-05,2e-07
-0.00011783567134268537,5.832887386543298e-05,5.843737459890199e-05,2e-07
-0.00011743486973947896,5.845663541946259e-05,5.845703754345084e-05,2e-07
-0.00011703406813627255,5.858426711663835e-05,5.875377621365131e-05,2e-07
-0.00011663326653306613,5.8710968212799396e-05,5.863075140699567e-05,2e-07
-0.00011623246492985973,5.88359303733285e-05,5.899875409841542e-05,2e-07
-0.00011583166332665331,5.895833052135789e-05,5.864928456934007e-05,2e-07
-0.0001154308617234469,5.9077322516556305e-05,5.911288720582456e-05,2e-07
-0.00011503006012024048,5.919202701394329e-05,5.929757090693585e-05,2e-07
-0.00011462925851703408,5.930151872223473e-05,5.945151965157177e-05,2e-07
-0.00011422845691382766,5.940481010278299e-05,5.9495973644140015e-05,2e-07
-0.00011382765531062124,5.950083032355601e-05,5.9320036125687404e-05,2e-07
-0.00011342685370741483,5.958839802103632e-05,5.9762145274033866e-05,2e-07
-0.00011302605210420842,5.9666186170547167e-05,6.0094714166693825e-05,2e-07
-0.00011262525050100201,5.973267723430421e-05,6.0140537416683065e-05,2e-07
-0.00011222444889779559,5.97861069979087e-05,5.961770711902507e-05,2e-07
-0.00011182364729458918,5.982439664365616e-05,5.9884794795444626e-05,2e-07
-0.00011142284569138277,5.98450756665515e-05,6.005715380951033e-05,2e-07
-0.00011102204408817636,5.9845205078142944e-05,5.972449212535374e-05,2e-07
-0.00011062124248496994,5.9821324009671356e-05,5.98836563830384e-05,2e-07
-0.00011022044088176354,5.976946738519371e-05,5.987490180463416e-05,2e-07
-0.00010981963927855712,5.968534063766753e-05,5.963605524169099e-05,2e-07
-0.0001094188376753507,5.956478343282436e-05,5.95759231096863e-05,2e-07
-0.00010901803607214429,5.940467601414482e-05,5.9159649819463085e-05,2e-07
-0.00010861723446893788,5.920436040286406e-05,5.967835543108173e-05,2e-07
-0.00010821643286573147,5.896735634214271e-05,5.874278210559767e-05,2e-07
-0.00010781563126252505,5.8702651250355694e-05,5.865784938231023e-05,2e-07
-0.00010741482965931863,5.8424491392946036e-05,5.84486302615072e-05,2e-07
-0.00010701402805611223,5.81500443757249e-05,5.8383650691447447e-05,2e-07
-0.00010661322645290582,5.789564723986562e-05,5.762401288441491e-05,2e-07
-0.0001062124248496994,5.767347196324167e-05,5.7283520729333236e-05,2e-07
-0.00010581162324649298,5.7490096180025987e-05,5.7484277281846606e-05,2e-07
-0.00010541082164328658,5.734705892013868e-05,5.7881016815625325e-05,2e-07
-0.00010501002004008016,5.724245307920533e-05,5.740527764286098e-05,2e-07
-0.00010460921843687375,5.7172572331339474e-05,5.725160706548619e-05,2e-07
-0.00010420841683366733,5.713311754743656e-05,5.6903390954208054e-05,2e-07
-0.00010380761523046093,5.711989782735301e-05,5.706942885706339e-05,2e-07
-0.00010340681362725451,5.7129152657776836e-05,5.715917846447726e-05,2e-07
-0.0001030060120240481,5.715764640825786e-05,5.683654508289661e-05,2e-07
-0.00010260521042084169,5.720264783326829e-05,5.6987504605125664e-05,2e-07
-0.00010220440881763527,5.726186263013765e-05,5.7339860298990325e-05,2e-07
-0.00010180360721442886,5.7333354690812557e-05,5.734990315339881e-05,2e-07
-0.00010140280561122244,5.741547226861196e-05,5.749604458536185e-05,2e-07
-0.00010100200400801604,5.7506784970782414e-05,5.719892310854433e-05,2e-07
-0.00010060120240480962,5.760603255305202e-05,5.753486013019865e-05,2e-07
-0.0001002004008016032,5.771208442080053e-05,5.743968057150213e-05,2e-07
-9.979959919839679e-05,5.782390807419764e-05,5.7882321975972636e-05,2e-07
-9.939879759519039e-05,5.7940544695826296e-05,5.7945227638883975e-05,2e-07
-9.899799599198397e-05,5.806109028241775e-05,5.800883132786064e-05,2e-07
-9.859719438877755e-05,5.818468098720935e-05,5.821469939954109e-05,2e-07
-9.819639278557114e-05,5.831048158916694e-05,5.8575740272219095e-05,2e-07
-9.779559118236473e-05,5.843767621203464e-05,5.875512969270046e-05,2e-07
-9.739478957915832e-05,5.8565460573698875e-05,5.8796227615832436e-05,2e-07
-9.69939879759519e-05,5.86930351567227e-05,5.8861606472426076e-05,2e-07
-9.65931863727455e-05,5.8819598758347727e-05,5.911593938088477e-05,2e-07
-9.619238476953908e-05,5.894434190621453e-05,5.8796384602909413e-05,2e-07
-9.579158316633267e-05,5.9066439616140596e-05,5.884174081595036e-05,2e-07
-9.539078156312625e-05,5.918504291996585e-05,5.906859106304058e-05,2e-07
-9.498997995991985e-05,5.929926850199488e-05,5.949580151276132e-05,2e-07
-9.458917835671343e-05,5.94081856479343e-05,5.941184066024263e-05,2e-07
-9.418837675350701e-05,5.951079952680289e-05,5.905770611713613e-05,2e-07
-9.37875751503006e-05,5.960602959528682e-05,5.9508843154994235e-05,2e-07
-9.33867735470942e-05,5.969268165061112e-05,5.957928256263645e-05,2e-07
-9.298597194388778e-05,5.9769411811123996e-05,5.978230955530833e-05,2e-07
-9.258517034068136e-05,5.983468059533854e-05,5.9820416282324394e-05,2e-07
-9.218436873747494e-05,5.988669557154602e-05,5.9782017775862106e-05,2e-07
-9.178356713426854e-05,5.9923342322871644e-05,6.009443240050908e-05,2e-07
-9.138276553106213e-05,5.9942106807309284e-05,5.9925870494708535e-05,2e-07
-9.098196392785571e-05,5.993999955577975e-05,6.004782185449114e-05,2e-07
-9.05811623246493e-05,5.991350671539413e-05,5.960392946253647e-05,2e-07
-9.018036072144289e-05,5.985861881126153e-05,5.9658837433882734e-05,2e-07
-8.977955911823647e-05,5.977102770388069e-05,5.9564913288115965e-05,2e-07
-8.937875751503006e-05,5.9646627847345705e-05,5.987998274867739e-05,2e-07
-8.897795591182365e-05,5.9482473711755116e-05,5.917587036876392e-05,2e-07
-8.857715430861724e-05,5.927824743588436e-05,5.9019764652170174e-05,2e-07
-8.817635270541082e-05,5.90379735470038e-05,5.8916308677060085e-05,2e-07
-8.77755511022044e-05,5.877120829081111e-05,5.899012575072843e-05,2e-07
-8.7374749498998e-05,5.8492629415471215e-05,5.85176817423402e-05,2e-07
-8.697394789579159e-05,5.821949940108657e-05,5.831210959148192e-05,2e-07
-8.657314629258517e-05,5.796786512912831e-05,5.822596235481989e-05,2e-07
-8.617234468937875e-05,5.7749366404967563e-05,5.78350710198251e-05,2e-07
-8.577154308617235e-05,5.757002586022564e-05,5.7236377557205e-05,2e-07
-8.537074148296593e-05,5.743095895141558e-05,5.725838904763645e-05,2e-07
-8.496993987975952e-05,5.7330009705634464e-05,5.778998042372337e-05,2e-07
-8.45691382765531e-05,5.726336705908447e-05,5.7434606764951975e-05,2e-07
-8.41683366733467e-05,5.722671866363366e-05,5.749470006285128e-05,2e-07
-8.376753507014028e-05,5.7215907017970496e-05,5.7051108777094455e-05,2e-07
-8.336673346693386e-05,5.722722246550541e-05,5.724911340694545e-05,2e-07
-8.296593186372746e-05,5.725748191473786e-05,5.742207755240948e-05,2e-07
-8.256513026052104e-05,5.7304001232926154e-05,5.699170650574172e-05,2e-07
-8.216432865731463e-05,5.7364525481153045e-05,5.725905953657727e-05,2e-07
-8.176352705410821e-05,5.743715015510312e-05,5.720514113059753e-05,2e-07
-8.136272545090181e-05,5.752024828169778e-05,5.7618038984802104e-05,2e-07
-8.096192384769539e-05,5.761240859832779e-05,5.765233066864806e-05,2e-07
-8.056112224448898e-05,5.7712385485985864e-05,5.774962279276005e-05,2e-07
-8.016032064128256e-05,5.781905944798917e-05,5.79979515978548e-05,2e-07
-7.975951903807616e-05,5.7931406348152634e-05,5.811493914476281e-05,2e-07
-7.935871743486974e-05,5.8048473620497094e-05,5.773613810129514e-05,2e-07
-7.895791583166332e-05,5.816936187766865e-05,5.817455498072977e-05,2e-07
-7.855711422845691e-05,5.829321061096373e-05,5.849787760301062e-05,2e-07
-7.81563126252505e-05,5.8419186921014024e-05,5.852436040308942e-05,2e-07
-7.775551102204409e-05,5.8546476420070425e-05,5.811839254327555e-05,2e-07
-7.735470941883769e-05,5.8674275599459996e-05,5.844987380041892e-05,2e-07
-7.695390781563126e-05,5.8801785061679546e-05,5.879204277225161e-05,2e-07
-7.655310621242485e-05,5.8928203079958654e-05,5.90968550850533e-05,2e-07
-7.615230460921845e-05,5.905271897223864e-05,5.912168222235635e-05,2e-07
-7.575150300601202e-05,5.917450576284323e-05,5.910760479520992e-05,2e-07
-7.535070140280562e-05,5.9292711552798474e-05,5.9320302052010304e-05,2e-07
-7.494989979959919e-05,5.940644892598768e-05,5.929338463647579e-05,2e-07
-7.454909819639278e-05,5.951478157891986e-05,5.9601990565210085e-05,2e-07
-7.414829659318638e-05,5.961670717354082e-05,5.913252715719675e-05,2e-07
-7.374749498997995e-05,5.971113517721684e-05,5.95338717979761e-05,2e-07
-7.334669338677355e-05,5.979685818926994e-05,5.981382820659959e-05,2e-07
-7.294589178356714e-05,5.987251501322298e-05,5.9711382375458165e-05,2e-07
-7.254509018036071e-05,5.993654365080267e-05,5.977611377534235e-05,2e-07
-7.214428857715431e-05,5.998712276052022e-05,6.005522158210344e-05,2e-07
-7.174348697394788e-05,6.002210154208331e-05,6.0041685159991836e-05,2e-07
-7.134268537074148e-05,6.003892163907666e-05,6.011163751806595e-05,2e-07
-7.094188376753508e-05,6.0034542571907455e-05,5.971497020946153e-05,2e-07
-7.054108216432865e-05,6.000539771766142e-05,6.030200488553153e-05,2e-07
-7.014028056112224e-05,5.9947435057450766e-05,6.01726980564039e-05,2e-07
-6.973947895791584e-05,5.98563377549861e-05,5.998773377941827e-05,2e-07
-6.933867735470941e-05,5.972806455649371e-05,5.9639110499276866e-05,2e-07
-6.893787575150301e-05,5.9559859023751244e-05,5.9528832162748876e-05,2e-07
-6.85370741482966e-05,5.93517612125644e-05,5.932098897282098e-05,2e-07
-6.813627254509017e-05,5.910831331823199e-05,5.921474267981462e-05,2e-07
-6.773547094188377e-05,5.8839636869107e-05,5.8778258597698816e-05,2e-07
-6.733466933867734e-05,5.856081497564943e-05,5.845937507525581e-05,2e-07
-6.693386773547094e-05,5.8289165236382855e-05,5.874827692404982e-05,2e-07
-6.653306613226454e-05,5.80404112044007e-05,5.7792442478814715e-05,2e-07
-6.61322645290581e-05,5.7825648543050484e-05,5.717749502591231e-05,2e-07
-6.57314629258517e-05,5.765035293077572e-05,5.7321857376134894e-05,2e-07
-6.53306613226453e-05,5.75152334345099e-05,5.757147756794971e-05,2e-07
-6.492985971943887e-05,5.74179017223479e-05,5.7343944186416656e-05,2e-07
-6.452905811623247e-05,5.735445352976822e-05,5.7621682886759045e-05,2e-07
-6.412825651302606e-05,5.7320569723151136e-05,5.754895846908742e-05,2e-07
-6.372745490981963e-05,5.731212900217949e-05,5.698276699787174e-05,2e-07
-6.332665330661323e-05,5.732547326545946e-05,5.745797823637836e-05,2e-07
-6.29258517034068e-05,5.735747163307957e-05,5.7509860248850853e-05,2e-07
-6.25250501002004e-05,5.7405486361512184e-05,5.7262407719598055e-05,2e-07
-6.2124248496994e-05,5.746730107668703e-05,5.7296241206723935e-05,2e-07
-6.172344689378757e-05,5.754104214521388e-05,5.766436546323897e-05,2e-07
-6.132264529058116e-05,5.762510674912937e-05,5.751074303070283e-05,2e-07
-6.092184368737476e-05,5.7718102256428536e-05,5.8045924118366734e-05,2e-07
-6.052104208416833e-05,5.781879727968693e-05,5.768603665617352e-05,2e-07
-6.0120240480961926e-05,5.7926083114036975e-05,5.788850602398262e-05,2e-07
-5.9719438877755496e-05,5.8038943750337904e-05,5.806380523346904e-05,2e-07
-5.9318637274549094e-05,5.815643269120656e-05,5.8116979311902815e-05,2e-07
-5.891783567134269e-05,5.827765502307455e-05,5.838248770638098e-05,2e-07
-5.851703406813626e-05,5.840175346330791e-05,5.81504250782463e-05,2e-07
-5.811623246492986e-05,5.852789734380512e-05,5.8686066753552806e-05,2e-07
-5.7715430861723455e-05,5.865527368948967e-05,5.9111652479410376e-05,2e-07
-5.7314629258517025e-05,5.878307969788681e-05,5.8810987897295904e-05,2e-07
