y_field,Ic
0.000185,0.00018093369986160374
0.0001852,0.00018023112926182974
0.0001854,0.00018061251314187328
0.00018559999999999998,0.00018038831654171083
0.0001858,0.00017923060179007237
0.000186,0.00018034232100259747
0.0001862,0.00018030579127714777
0.0001864,0.00017885005231401595
0.0001866,0.0001788034583836675
0.0001868,0.00017811805725109374
0.000187,0.00017785257654517772
0.0001872,0.00017905731632922878
0.0001874,0.0001792148955096889
0.0001876,0.0001786173746816624
0.00018779999999999998,0.00017807647295464742
0.000188,0.00017804381324187205
0.0001882,0.0001776674558015349
0.0001884,0.00017723472722659076
0.0001886,0.0001774800357768027
0.0001888,0.0001766894180274023
0.00018899999999999999,0.00017628506820888828
0.0001892,0.00017692304703657567
0.0001894,0.00017561113781964767
0.0001896,0.00017578955953799933
0.0001898,0.00017580433831278577
0.00019,0.0001758802432228802
0.0001902,0.00017525534541550558
0.0001904,0.0001757226942892046
0.0001906,0.00017477625286981983
0.0001908,0.00017543636580338862
0.000191,0.0001752226823925688
0.00019119999999999999,0.0001742930391727575
0.0001914,0.00017531667454396264
0.0001916,0.00017491538428769323
0.0001918,0.00017464740094926527
0.000192,0.00017311715326542233
0.0001922,0.00017358296265934398
0.0001924,0.0001739878774896583
0.0001926,0.00017305499095805163
0.0001928,0.00017390640856064258
0.000193,0.00017347432663488875
0.0001932,0.00017377336627738785
0.00019339999999999998,0.0001728644950939168
0.0001936,0.0001734885848380317
0.0001938,0.0001717282330016216
0.000194,0.0001724377595092854
0.0001942,0.00017209824908715526
0.0001944,0.0001718068711371076
0.0001946,0.00017329993151644484
0.0001948,0.0001719134867822657
0.000195,0.00017168794110824755
0.0001952,0.00017091759809511242
0.0001954,0.00017067244425533984
0.00019559999999999998,0.00017194595669709902
0.0001958,0.00017099648598308158
0.000196,0.0001702168101306877
0.0001962,0.00016925245854525884
0.0001964,0.00017012009457454216
0.0001966,0.00017072083253439206
0.00019679999999999999,0.0001688235275054544
0.000197,0.00016981255025335257
0.0001972,0.00017034154003717236
0.0001974,0.00016894193000883075
0.0001976,0.00016891825633874737
0.00019779999999999998,0.000169312529492938
0.000198,0.00016733215623811234
0.0001982,0.00016918118337806774
0.0001984,0.00016792219155258565
0.0001986,0.00016763689998232896
0.0001988,0.0001678754718294384
0.00019899999999999999,0.0001683228577680704
0.0001992,0.00016766571932731226
0.0001994,0.00016799015827074555
0.0001996,0.00016620913055576328
0.0001998,0.00016806616467567473
0.00019999999999999998,0.00016636651305662855
0.0002002,0.00016693166287285317
0.0002004,0.00016603023093133792
0.0002006,0.00016521479821452202
0.0002008,0.00016570839032770444
0.000201,0.00016526939770673368
0.0002012,0.00016624257615983044
0.0002014,0.00016652607970956388
0.0002016,0.00016486230777363285
0.0002018,0.00016580244186776137
0.000202,0.00016670117340068463
0.00020219999999999998,0.00016557867060683465
0.0002024,0.0001638701367113939
0.0002026,0.0001651098605775588
0.0002028,0.0001651884888001264
0.000203,0.00016373109212900489
0.0002032,0.00016450572296448853
0.0002034,0.00016574671801860674
0.0002036,0.00016489293458982361
0.0002038,0.00016393366337917362
0.000204,0.00016283392132240924
0.0002042,0.00016276606857204085
0.0002044,0.0001641492418563629
0.00020459999999999999,0.00016330309425416936
0.0002048,0.00016298160424189448
0.000205,0.00016296270639054087
0.0002052,0.00016263308618431007
0.0002054,0.000162336956658414
0.0002056,0.0001614376897538684
0.0002058,0.00016104350417372456
0.000206,0.00016096007465286755
0.0002062,0.00016038271530260015
0.0002064,0.000162004481443476
0.0002066,0.00016120267573855703
0.00020679999999999999,0.00015911647122529446
0.000207,0.0001606332167564375
0.0002072,0.0001607021436704567
0.0002074,0.0001605914827782623
0.0002076,0.00016037728836768716
0.0002078,0.00015964508976404104
0.000208,0.0001588096174139092
0.0002082,0.00015917225618000875
0.0002084,0.00016099205622393837
0.0002086,0.00015996766521312995
0.0002088,0.0001582332569639337
0.00020899999999999998,0.00015965451404866416
0.0002092,0.00015819750345434945
0.0002094,0.00015883607595753048
0.0002096,0.00015819574609728812
0.0002098,0.00015910035300820838
0.00021,0.00015869028604892225
0.0002102,0.00015773794767532715
0.0002104,0.00015908230840192428
0.0002106,0.00015814139204531574
0.0002108,0.0001574456724154086
0.000211,0.00015743928734033097
0.00021119999999999998,0.00015773836655988795
0.0002114,0.00015609611632182876
0.0002116,0.00015712338440299886
0.0002118,0.00015612404247747726
0.000212,0.0001554494085750953
0.0002122,0.00015622164332474076
0.00021239999999999999,0.00015528407897356396
0.0002126,0.00015629684819963796
0.0002128,0.00015560310276888255
0.000213,0.00015488903608625723
0.0002132,0.00015571291967618857
0.00021339999999999998,0.00015565975573672374
0.0002136,0.0001558738492798743
0.0002138,0.00015504752111688034
0.000214,0.00015450910552113715
0.0002142,0.00015446185993929954
0.0002144,0.00015561386005821015
0.00021459999999999998,0.00015409565714516335
0.0002148,0.00015396576555541815
0.000215,0.00015421067325894434
