y_field,Ic
-0.001515,1.2196787870598977e-05
-0.0015148000000000002,1.2188079733428894e-05
-0.0015146,1.2827353901553568e-05
-0.0015144000000000002,1.2341076120257757e-05
-0.0015142,1.1930552917242906e-05
-0.0015140000000000002,1.2126634241548351e-05
-0.0015138,1.1061316999291067e-05
-0.0015136000000000001,1.1771867239262706e-05
-0.0015134,1.2206929966663174e-05
-0.0015132000000000001,1.2087250788070876e-05
-0.001513,1.1000144918393618e-05
-0.0015128000000000001,1.0914282516345705e-05
-0.0015126,1.304067645935612e-05
-0.0015124000000000001,1.0894757024976684e-05
-0.0015122,1.2404500850055216e-05
-0.001512,1.1886888705675498e-05
-0.0015118,1.2099651463976962e-05
-0.0015116,1.2617819018083552e-05
-0.0015114,1.1586559793803018e-05
-0.0015112,1.160367125354719e-05
-0.001511,1.211174327014605e-05
-0.0015108,1.1913213916664777e-05
-0.0015106,1.2451608819363643e-05
-0.0015104,1.2179945327153475e-05
-0.0015102,1.1772716658391685e-05
-0.00151,1.1755577808130654e-05
-0.0015098000000000002,1.2804258355925659e-05
-0.0015096,1.0919144472625298e-05
-0.0015094000000000002,1.1660479268250148e-05
-0.0015092,1.1428688614433226e-05
-0.0015090000000000001,1.2113049102044854e-05
-0.0015088,1.1717950043054288e-05
-0.0015086000000000001,1.2504215238160061e-05
-0.0015084,1.2444306477350834e-05
-0.0015082000000000001,1.1337109629530312e-05
-0.001508,1.145646763155392e-05
-0.0015078000000000001,1.145159349328804e-05
-0.0015076,1.1150569422189066e-05
-0.0015074,1.1891207072033262e-05
-0.0015072,1.2228494824695227e-05
-0.001507,1.0983235251440442e-05
-0.0015068,1.1938793205736164e-05
-0.0015066,1.1837229239608125e-05
-0.0015064,1.2304761267737483e-05
-0.0015062,1.1244363018627717e-05
-0.001506,1.1027974577002373e-05
-0.0015058,1.15917518429012e-05
-0.0015056,1.1914069696926287e-05
-0.0015054,1.1643569482402902e-05
-0.0015052,1.1788695337478864e-05
-0.001505,1.2478716771224827e-05
-0.0015048000000000001,1.226116232657068e-05
-0.0015046,1.2095159779161814e-05
-0.0015044000000000001,1.1011806703816062e-05
-0.0015042,1.1530344978955302e-05
-0.0015040000000000001,1.1545642366618457e-05
-0.0015038,1.2451216884862788e-05
-0.0015036000000000001,1.1914253682581702e-05
-0.0015034,1.1931805959287136e-05
-0.0015032000000000001,1.1326607341433365e-05
-0.001503,1.2392560126945756e-05
-0.0015028,1.1501004329689545e-05
-0.0015026,9.868104021941794e-06
-0.0015024,1.1804705403125927e-05
-0.0015022,1.1623522000935256e-05
-0.001502,1.162176951857976e-05
-0.0015018,1.2682058092975004e-05
-0.0015016,1.1750192251884879e-05
-0.0015014,1.0642450457782424e-05
-0.0015012,1.136987865704247e-05
-0.001501,1.2299170680761346e-05
-0.0015008,1.2387854663156705e-05
-0.0015006,1.1955916189969572e-05
-0.0015004,1.23464016764057e-05
-0.0015002,1.1681327827713855e-05
-0.0015,1.2728640868930926e-05
-0.0014998000000000001,1.1420511430580597e-05
-0.0014996,1.1875085982513904e-05
-0.0014994000000000001,1.1618550049187734e-05
-0.0014992,1.3199962920539214e-05
-0.0014990000000000001,1.270671158317004e-05
-0.0014988,1.1970812058825483e-05
-0.0014986,1.1810500016903892e-05
-0.0014984,1.258950972223729e-05
-0.0014982,1.2951735675800803e-05
-0.001498,1.2303793379359606e-05
-0.0014978,1.1995765937094593e-05
-0.0014976,1.2664808570812572e-05
-0.0014974,1.1864680556543644e-05
-0.0014972,1.1684660919825321e-05
-0.001497,1.1825893283343546e-05
-0.0014968,1.2916042569290186e-05
-0.0014966,1.1841264018048024e-05
-0.0014964,1.2611086597827088e-05
-0.0014962,1.2380944821456868e-05
-0.001496,1.2129117006494802e-05
-0.0014958,1.1028852897963359e-05
-0.0014956,1.256134364219727e-05
-0.0014954,1.2226790644088741e-05
-0.0014952,1.1856724248018864e-05
-0.001495,1.1640264131591645e-05
-0.0014948000000000001,1.1994083240954725e-05
-0.0014946,1.1491887058703051e-05
-0.0014944000000000001,1.2650695230425603e-05
-0.0014942,1.2540816766470955e-05
-0.001494,1.2723080508361825e-05
-0.0014938,1.2375455066786345e-05
-0.0014936,1.308441985089709e-05
-0.0014934,1.2697753448879546e-05
-0.0014932,1.2378639275610745e-05
-0.001493,1.1092502316173018e-05
-0.0014928,1.4006414528725176e-05
-0.0014926,1.2457428122840843e-05
-0.0014924,1.2127580836336296e-05
-0.0014922,1.1759112617656483e-05
-0.001492,1.2696509016677268e-05
-0.0014918,1.1432110922052622e-05
-0.0014916,1.1630274417308224e-05
-0.0014914,1.1754908601752292e-05
-0.0014912,1.2601562004563179e-05
-0.001491,1.2264177272236363e-05
-0.0014908,1.2297105681462273e-05
-0.0014906,1.3382816098185226e-05
-0.0014904,1.2122864042436802e-05
-0.0014902,1.207854210686548e-05
-0.00149,1.199391649248135e-05
-0.0014898000000000001,1.3172501248817587e-05
-0.0014896,1.2507594766691822e-05
-0.0014894,1.2669756786510563e-05
-0.0014892,1.2277762441407736e-05
-0.001489,1.3672512927233867e-05
-0.0014888,1.2500576325413427e-05
-0.0014886,1.2530688904928641e-05
-0.0014884,1.134606599695467e-05
-0.0014882,1.1234946967640267e-05
-0.001488,1.1446537731412465e-05
-0.0014878,1.22469834389462e-05
-0.0014876,1.1529221905991267e-05
-0.0014874,1.2614436588604077e-05
-0.0014872,1.2792864157704886e-05
-0.001487,1.2759719047038692e-05
-0.0014868,1.1000850381009472e-05
-0.0014866,1.212021072719335e-05
-0.0014864,1.1707183177295352e-05
-0.0014862,1.2771433055328554e-05
-0.001486,1.2771314745725216e-05
-0.0014858,1.2164604012806867e-05
-0.0014856,1.2993329893133682e-05
-0.0014854,1.2051622641179226e-05
-0.0014851999999999999,1.3098235214927441e-05
-0.001485,1.2217693999021494e-05
